Class Name,API Name,Number of Input Parameters,Input Parameter Types,_merge
WifiAwareService,connect,6,"[<Application,Lcom/android/server/wifi/aware/WifiAwareServiceImpl>, <Application,Landroid/os/IBinder>, <Application,Ljava/lang/String>, <Application,Landroid/net/wifi/aware/IWifiAwareEventCallback>, <Application,Landroid/net/wifi/aware/ConfigRequest>, <Primordial,Z>]",both
WifiAwareService,disconnect,3,"[<Application,Lcom/android/server/wifi/aware/WifiAwareServiceImpl>, <Primordial,I>, <Application,Landroid/os/IBinder>]",both
WifiAwareService,getCharacteristics,1,"[<Application,Lcom/android/server/wifi/aware/WifiAwareServiceImpl>]",both
WifiAwareService,isUsageEnabled,1,"[<Application,Lcom/android/server/wifi/aware/WifiAwareServiceImpl>]",both
WifiAwareService,publish,5,"[<Application,Lcom/android/server/wifi/aware/WifiAwareServiceImpl>, <Application,Ljava/lang/String>, <Primordial,I>, <Application,Landroid/net/wifi/aware/PublishConfig>, <Application,Landroid/net/wifi/aware/IWifiAwareDiscoverySessionCallback>]",both
WifiAwareService,requestMacAddresses,4,"[<Application,Lcom/android/server/wifi/aware/WifiAwareServiceImpl>, <Primordial,I>, <Application,Ljava/util/List>, <Application,Landroid/net/wifi/aware/IWifiAwareMacAddressProvider>]",both
WifiAwareService,sendMessage,7,"[<Application,Lcom/android/server/wifi/aware/WifiAwareServiceImpl>, <Primordial,I>, <Primordial,I>, <Primordial,I>, <Primordial,[B>, <Primordial,I>, <Primordial,I>]",both
WifiAwareService,subscribe,5,"[<Application,Lcom/android/server/wifi/aware/WifiAwareServiceImpl>, <Application,Ljava/lang/String>, <Primordial,I>, <Application,Landroid/net/wifi/aware/SubscribeConfig>, <Application,Landroid/net/wifi/aware/IWifiAwareDiscoverySessionCallback>]",both
WifiAwareService,terminateSession,3,"[<Application,Lcom/android/server/wifi/aware/WifiAwareServiceImpl>, <Primordial,I>, <Primordial,I>]",both
WifiAwareService,updatePublish,4,"[<Application,Lcom/android/server/wifi/aware/WifiAwareServiceImpl>, <Primordial,I>, <Primordial,I>, <Application,Landroid/net/wifi/aware/PublishConfig>]",both
WifiAwareService,updateSubscribe,4,"[<Application,Lcom/android/server/wifi/aware/WifiAwareServiceImpl>, <Primordial,I>, <Primordial,I>, <Application,Landroid/net/wifi/aware/SubscribeConfig>]",both
OtaDexoptService,cleanup,1,"[<Application,Lcom/android/server/pm/OtaDexoptService>]",both
OtaDexoptService,dexoptNextPackage,1,"[<Application,Lcom/android/server/pm/OtaDexoptService>]",both
OtaDexoptService,getProgress,1,"[<Application,Lcom/android/server/pm/OtaDexoptService>]",both
OtaDexoptService,isDone,1,"[<Application,Lcom/android/server/pm/OtaDexoptService>]",both
OtaDexoptService,nextDexoptCommand,1,"[<Application,Lcom/android/server/pm/OtaDexoptService>]",both
OtaDexoptService,prepare,1,"[<Application,Lcom/android/server/pm/OtaDexoptService>]",both
SliceManagerService$Lifecycle,applyRestore,3,"[<Application,Lcom/android/server/slice/SliceManagerService>, <Primordial,[B>, <Primordial,I>]",both
SliceManagerService$Lifecycle,checkSlicePermission,6,"[<Application,Lcom/android/server/slice/SliceManagerService>, <Application,Landroid/net/Uri>, <Application,Ljava/lang/String>, <Primordial,I>, <Primordial,I>, <Application,[Ljava/lang/String>]",both
SliceManagerService$Lifecycle,getBackupPayload,2,"[<Application,Lcom/android/server/slice/SliceManagerService>, <Primordial,I>]",both
SliceManagerService$Lifecycle,getPinnedSlices,2,"[<Application,Lcom/android/server/slice/SliceManagerService>, <Application,Ljava/lang/String>]",both
SliceManagerService$Lifecycle,getPinnedSpecs,3,"[<Application,Lcom/android/server/slice/SliceManagerService>, <Application,Landroid/net/Uri>, <Application,Ljava/lang/String>]",both
SliceManagerService$Lifecycle,grantPermissionFromUser,5,"[<Application,Lcom/android/server/slice/SliceManagerService>, <Application,Landroid/net/Uri>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Primordial,Z>]",both
SliceManagerService$Lifecycle,grantSlicePermission,4,"[<Application,Lcom/android/server/slice/SliceManagerService>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Application,Landroid/net/Uri>]",both
SliceManagerService$Lifecycle,hasSliceAccess,2,"[<Application,Lcom/android/server/slice/SliceManagerService>, <Application,Ljava/lang/String>]",both
SliceManagerService$Lifecycle,pinSlice,5,"[<Application,Lcom/android/server/slice/SliceManagerService>, <Application,Ljava/lang/String>, <Application,Landroid/net/Uri>, <Application,[Landroid/app/slice/SliceSpec>, <Application,Landroid/os/IBinder>]",both
SliceManagerService$Lifecycle,revokeSlicePermission,4,"[<Application,Lcom/android/server/slice/SliceManagerService>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Application,Landroid/net/Uri>]",both
SliceManagerService$Lifecycle,unpinSlice,4,"[<Application,Lcom/android/server/slice/SliceManagerService>, <Application,Ljava/lang/String>, <Application,Landroid/net/Uri>, <Application,Landroid/os/IBinder>]",both
RestrictionsManagerService,createLocalApprovalIntent,1,"[<Application,Lcom/android/server/restrictions/RestrictionsManagerService$RestrictionsManagerImpl>]",both
RestrictionsManagerService,getApplicationRestrictions,2,"[<Application,Lcom/android/server/restrictions/RestrictionsManagerService$RestrictionsManagerImpl>, <Application,Ljava/lang/String>]",both
RestrictionsManagerService,hasRestrictionsProvider,1,"[<Application,Lcom/android/server/restrictions/RestrictionsManagerService$RestrictionsManagerImpl>]",both
WifiService,acquireMulticastLock,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/os/IBinder>, <Application,Ljava/lang/String>]",both
WifiService,acquireWifiLock,5,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/os/IBinder>, <Primordial,I>, <Application,Ljava/lang/String>, <Application,Landroid/os/WorkSource>]",both
WifiService,addOrUpdateNetwork,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/net/wifi/WifiConfiguration>, <Application,Ljava/lang/String>]",both
WifiService,addOrUpdatePasspointConfiguration,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/net/wifi/hotspot2/PasspointConfiguration>, <Application,Ljava/lang/String>]",both
WifiService,deauthenticateNetwork,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,J>, <Primordial,Z>]",both
WifiService,disableEphemeralNetwork,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>]",both
WifiService,disableNetwork,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,I>, <Application,Ljava/lang/String>]",both
WifiService,disconnect,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",both
WifiService,enableNetwork,4,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,I>, <Primordial,Z>, <Application,Ljava/lang/String>]",both
WifiService,enableTdls,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>, <Primordial,Z>]",both
WifiService,enableTdlsWithMacAddress,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>, <Primordial,Z>]",both
WifiService,enableVerboseLogging,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,I>]",both
WifiService,enableWifiConnectivityManager,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,Z>]",both
WifiService,factoryReset,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",both
WifiService,getAllMatchingWifiConfigs,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/net/wifi/ScanResult>]",both
WifiService,getConfiguredNetworks,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,getConnectionInfo,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",both
WifiService,getCountryCode,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,getCurrentNetwork,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,getCurrentNetworkWpsNfcConfigurationToken,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,getDhcpInfo,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,getMatchingOsuProviders,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/net/wifi/ScanResult>]",both
WifiService,getMatchingWifiConfig,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/net/wifi/ScanResult>]",both
WifiService,getPasspointConfigurations,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,getPrivilegedConfiguredNetworks,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,getScanResults,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",both
WifiService,getSupportedFeatures,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,getVerboseLoggingLevel,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,getWifiApConfiguration,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,getWifiApEnabledState,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,getWifiEnabledState,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,getWifiServiceMessenger,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",both
WifiService,isDualBandSupported,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,isMulticastEnabled,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,isScanAlwaysAvailable,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,matchProviderWithCurrentNetwork,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",both
WifiService,needs5GHzToAnyApBandConversion,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,notifyUserOfApBandConversion,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",both
WifiService,queryPasspointIcon,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,J>, <Application,Ljava/lang/String>]",both
WifiService,reassociate,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",both
WifiService,reconnect,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",both
WifiService,registerSoftApCallback,4,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/os/IBinder>, <Application,Landroid/net/wifi/ISoftApCallback>, <Primordial,I>]",both
WifiService,releaseMulticastLock,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,releaseWifiLock,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/os/IBinder>]",both
WifiService,removeNetwork,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,I>, <Application,Ljava/lang/String>]",both
WifiService,removePasspointConfiguration,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>]",both
WifiService,reportActivityInfo,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,requestActivityInfo,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/os/ResultReceiver>]",both
WifiService,restoreBackupData,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,[B>]",both
WifiService,restoreSupplicantBackupData,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,[B>, <Primordial,[B>]",both
WifiService,retrieveBackupData,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,setCountryCode,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",both
WifiService,setWifiApConfiguration,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/net/wifi/WifiConfiguration>, <Application,Ljava/lang/String>]",both
WifiService,setWifiEnabled,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>, <Primordial,Z>]",both
WifiService,startLocalOnlyHotspot,4,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/os/Messenger>, <Application,Landroid/os/IBinder>, <Application,Ljava/lang/String>]",both
WifiService,startScan,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>]",both
WifiService,startSoftAp,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/net/wifi/WifiConfiguration>]",both
WifiService,startSubscriptionProvisioning,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/net/wifi/hotspot2/OsuProvider>, <Application,Landroid/net/wifi/hotspot2/IProvisioningCallback>]",both
WifiService,startWatchLocalOnlyHotspot,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/os/Messenger>, <Application,Landroid/os/IBinder>]",both
WifiService,stopLocalOnlyHotspot,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,stopSoftAp,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,stopWatchLocalOnlyHotspot,1,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>]",both
WifiService,unregisterSoftApCallback,2,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Primordial,I>]",both
WifiService,updateInterfaceIpState,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Ljava/lang/String>, <Primordial,I>]",both
WifiService,updateWifiLockWorkSource,3,"[<Application,Lcom/android/server/wifi/WifiServiceImpl>, <Application,Landroid/os/IBinder>, <Application,Landroid/os/WorkSource>]",both
ShortcutService$Lifecycle,addDynamicShortcuts,4,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Application,Landroid/content/pm/ParceledListSlice>, <Primordial,I>]",both
ShortcutService$Lifecycle,applyRestore,3,"[<Application,Lcom/android/server/pm/ShortcutService>, <Primordial,[B>, <Primordial,I>]",both
ShortcutService$Lifecycle,createShortcutResultIntent,4,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Application,Landroid/content/pm/ShortcutInfo>, <Primordial,I>]",both
ShortcutService$Lifecycle,disableShortcuts,6,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Application,Ljava/util/List>, <Application,Ljava/lang/CharSequence>, <Primordial,I>, <Primordial,I>]",both
ShortcutService$Lifecycle,enableShortcuts,4,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Application,Ljava/util/List>, <Primordial,I>]",both
ShortcutService$Lifecycle,getBackupPayload,2,"[<Application,Lcom/android/server/pm/ShortcutService>, <Primordial,I>]",both
ShortcutService$Lifecycle,getDynamicShortcuts,3,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ShortcutService$Lifecycle,getIconMaxDimensions,3,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ShortcutService$Lifecycle,getManifestShortcuts,3,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ShortcutService$Lifecycle,getMaxShortcutCountPerActivity,3,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ShortcutService$Lifecycle,getPinnedShortcuts,3,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ShortcutService$Lifecycle,getRateLimitResetTime,3,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ShortcutService$Lifecycle,getRemainingCallCount,3,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ShortcutService$Lifecycle,isRequestPinItemSupported,3,"[<Application,Lcom/android/server/pm/ShortcutService>, <Primordial,I>, <Primordial,I>]",both
ShortcutService$Lifecycle,onApplicationActive,3,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ShortcutService$Lifecycle,removeAllDynamicShortcuts,3,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ShortcutService$Lifecycle,removeDynamicShortcuts,4,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Application,Ljava/util/List>, <Primordial,I>]",both
ShortcutService$Lifecycle,reportShortcutUsed,4,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Primordial,I>]",both
ShortcutService$Lifecycle,requestPinShortcut,5,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Application,Landroid/content/pm/ShortcutInfo>, <Application,Landroid/content/IntentSender>, <Primordial,I>]",both
ShortcutService$Lifecycle,resetThrottling,1,"[<Application,Lcom/android/server/pm/ShortcutService>]",both
ShortcutService$Lifecycle,setDynamicShortcuts,4,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Application,Landroid/content/pm/ParceledListSlice>, <Primordial,I>]",both
ShortcutService$Lifecycle,updateShortcuts,4,"[<Application,Lcom/android/server/pm/ShortcutService>, <Application,Ljava/lang/String>, <Application,Landroid/content/pm/ParceledListSlice>, <Primordial,I>]",both
BluetoothService,bindBluetoothProfileService,3,"[<Application,Lcom/android/server/BluetoothManagerService>, <Primordial,I>, <Application,Landroid/bluetooth/IBluetoothProfileServiceConnection>]",both
BluetoothService,disable,3,"[<Application,Lcom/android/server/BluetoothManagerService>, <Application,Ljava/lang/String>, <Primordial,Z>]",both
BluetoothService,enable,2,"[<Application,Lcom/android/server/BluetoothManagerService>, <Application,Ljava/lang/String>]",both
BluetoothService,enableNoAutoConnect,2,"[<Application,Lcom/android/server/BluetoothManagerService>, <Application,Ljava/lang/String>]",both
BluetoothService,getAddress,1,"[<Application,Lcom/android/server/BluetoothManagerService>]",both
BluetoothService,getBluetoothGatt,1,"[<Application,Lcom/android/server/BluetoothManagerService>]",both
BluetoothService,getName,1,"[<Application,Lcom/android/server/BluetoothManagerService>]",both
BluetoothService,getState,1,"[<Application,Lcom/android/server/BluetoothManagerService>]",both
BluetoothService,isBleAppPresent,1,"[<Application,Lcom/android/server/BluetoothManagerService>]",both
BluetoothService,isBleScanAlwaysAvailable,1,"[<Application,Lcom/android/server/BluetoothManagerService>]",both
BluetoothService,isEnabled,1,"[<Application,Lcom/android/server/BluetoothManagerService>]",both
BluetoothService,registerAdapter,2,"[<Application,Lcom/android/server/BluetoothManagerService>, <Application,Landroid/bluetooth/IBluetoothManagerCallback>]",both
BluetoothService,registerStateChangeCallback,2,"[<Application,Lcom/android/server/BluetoothManagerService>, <Application,Landroid/bluetooth/IBluetoothStateChangeCallback>]",both
BluetoothService,unbindBluetoothProfileService,3,"[<Application,Lcom/android/server/BluetoothManagerService>, <Primordial,I>, <Application,Landroid/bluetooth/IBluetoothProfileServiceConnection>]",both
BluetoothService,unregisterAdapter,2,"[<Application,Lcom/android/server/BluetoothManagerService>, <Application,Landroid/bluetooth/IBluetoothManagerCallback>]",both
BluetoothService,unregisterStateChangeCallback,2,"[<Application,Lcom/android/server/BluetoothManagerService>, <Application,Landroid/bluetooth/IBluetoothStateChangeCallback>]",both
BluetoothService,updateBleAppCount,4,"[<Application,Lcom/android/server/BluetoothManagerService>, <Application,Landroid/os/IBinder>, <Primordial,Z>, <Application,Ljava/lang/String>]",both
FingerprintService,addClientActiveCallback,2,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Landroid/hardware/fingerprint/IFingerprintClientActiveCallback>]",both
FingerprintService,addLockoutResetCallback,2,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Landroid/hardware/fingerprint/IFingerprintServiceLockoutResetCallback>]",both
FingerprintService,authenticate,9,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Landroid/os/IBinder>, <Primordial,J>, <Primordial,I>, <Application,Landroid/hardware/fingerprint/IFingerprintServiceReceiver>, <Primordial,I>, <Application,Ljava/lang/String>, <Application,Landroid/os/Bundle>, <Application,Landroid/hardware/biometrics/IBiometricPromptReceiver>]",both
FingerprintService,cancelAuthentication,3,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Landroid/os/IBinder>, <Application,Ljava/lang/String>]",both
FingerprintService,cancelEnrollment,2,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Landroid/os/IBinder>]",both
FingerprintService,enroll,7,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Landroid/os/IBinder>, <Primordial,[B>, <Primordial,I>, <Application,Landroid/hardware/fingerprint/IFingerprintServiceReceiver>, <Primordial,I>, <Application,Ljava/lang/String>]",both
FingerprintService,enumerate,4,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Landroid/os/IBinder>, <Primordial,I>, <Application,Landroid/hardware/fingerprint/IFingerprintServiceReceiver>]",both
FingerprintService,getAuthenticatorId,2,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Ljava/lang/String>]",both
FingerprintService,getEnrolledFingerprints,3,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Primordial,I>, <Application,Ljava/lang/String>]",both
FingerprintService,hasEnrolledFingerprints,3,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Primordial,I>, <Application,Ljava/lang/String>]",both
FingerprintService,isClientActive,1,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>]",both
FingerprintService,isHardwareDetected,3,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Primordial,J>, <Application,Ljava/lang/String>]",both
FingerprintService,postEnroll,2,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Landroid/os/IBinder>]",both
FingerprintService,preEnroll,2,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Landroid/os/IBinder>]",both
FingerprintService,remove,6,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Landroid/os/IBinder>, <Primordial,I>, <Primordial,I>, <Primordial,I>, <Application,Landroid/hardware/fingerprint/IFingerprintServiceReceiver>]",both
FingerprintService,removeClientActiveCallback,2,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Application,Landroid/hardware/fingerprint/IFingerprintClientActiveCallback>]",both
FingerprintService,rename,4,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Primordial,I>, <Primordial,I>, <Application,Ljava/lang/String>]",both
FingerprintService,resetTimeout,2,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Primordial,[B>]",both
FingerprintService,setActiveUser,2,"[<Application,Lcom/android/server/fingerprint/FingerprintService$FingerprintServiceWrapper>, <Primordial,I>]",both
OverlayManagerService,getAllOverlays,2,"[<Application,Lcom/android/server/om/OverlayManagerService$1>, <Primordial,I>]",both
OverlayManagerService,getOverlayInfo,3,"[<Application,Lcom/android/server/om/OverlayManagerService$1>, <Application,Ljava/lang/String>, <Primordial,I>]",both
OverlayManagerService,getOverlayInfosForTarget,3,"[<Application,Lcom/android/server/om/OverlayManagerService$1>, <Application,Ljava/lang/String>, <Primordial,I>]",both
OverlayManagerService,setEnabled,4,"[<Application,Lcom/android/server/om/OverlayManagerService$1>, <Application,Ljava/lang/String>, <Primordial,Z>, <Primordial,I>]",both
OverlayManagerService,setEnabledExclusive,4,"[<Application,Lcom/android/server/om/OverlayManagerService$1>, <Application,Ljava/lang/String>, <Primordial,Z>, <Primordial,I>]",both
OverlayManagerService,setEnabledExclusiveInCategory,3,"[<Application,Lcom/android/server/om/OverlayManagerService$1>, <Application,Ljava/lang/String>, <Primordial,I>]",both
OverlayManagerService,setHighestPriority,3,"[<Application,Lcom/android/server/om/OverlayManagerService$1>, <Application,Ljava/lang/String>, <Primordial,I>]",both
OverlayManagerService,setLowestPriority,3,"[<Application,Lcom/android/server/om/OverlayManagerService$1>, <Application,Ljava/lang/String>, <Primordial,I>]",both
OverlayManagerService,setPriority,4,"[<Application,Lcom/android/server/om/OverlayManagerService$1>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Primordial,I>]",both
TvInputManagerService,acquireTvInputHardware,5,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Primordial,I>, <Application,Landroid/media/tv/ITvInputHardwareCallback>, <Application,Landroid/media/tv/TvInputInfo>, <Primordial,I>]",both
TvInputManagerService,addBlockedRating,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
TvInputManagerService,captureFrame,5,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Ljava/lang/String>, <Application,Landroid/view/Surface>, <Application,Landroid/media/tv/TvStreamConfig>, <Primordial,I>]",both
TvInputManagerService,createOverlayView,5,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Application,Landroid/os/IBinder>, <Application,Landroid/graphics/Rect>, <Primordial,I>]",both
TvInputManagerService,createSession,6,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/media/tv/ITvInputClient>, <Application,Ljava/lang/String>, <Primordial,Z>, <Primordial,I>, <Primordial,I>]",both
TvInputManagerService,dispatchSurfaceChanged,6,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Landroid/os/IBinder>, <Primordial,I>, <Primordial,I>, <Primordial,I>, <Primordial,I>]",both
TvInputManagerService,getAvailableTvStreamConfigList,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
TvInputManagerService,getBlockedRatings,2,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Primordial,I>]",both
TvInputManagerService,getDvbDeviceList,1,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>]",both
TvInputManagerService,getHardwareList,1,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>]",both
TvInputManagerService,getTvContentRatingSystemList,2,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Primordial,I>]",both
TvInputManagerService,getTvInputInfo,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
TvInputManagerService,getTvInputList,2,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Primordial,I>]",both
TvInputManagerService,getTvInputState,3,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Application,Ljava/lang/String>, <Primordial,I>]",both
TvInputManagerService,isParentalControlsEnabled,2,"[<Application,Lcom/android/server/tv/TvInputManagerService$BinderService>, <Primordial,I>]",both
